,__typename,firstName,lastName,department,id,legacyId,numRatings,avgRating,avgDifficulty
265,Teacher,Holly,Ober,Anthropology,VGVhY2hlci0yNzAzNzM=,270373,49,2.4,2.9
266,Teacher,Marlene,Clarke,English,VGVhY2hlci0yNzUzNjY=,275366,31,3.6,3.9
267,Teacher,John,Labavitch,Science,VGVhY2hlci0yNzYzMjc=,276327,31,2.3,4.1
268,Teacher,Mary,Bly,English,VGVhY2hlci0yNzY1NDE=,276541,29,2.3,4.5
269,Teacher,Dave,Burger,Agriculture,VGVhY2hlci0yNzczMDE=,277301,22,4.6,1.9
270,Teacher,Truman,Young,Agriculture,VGVhY2hlci0yNzczMDQ=,277304,18,4.2,2.6
271,Teacher,April,Boyd,Counseling,VGVhY2hlci0yNzg0Njg=,278468,55,3.7,3.6
272,Teacher,Wolf,Heyer,Biology,VGVhY2hlci0yODA2Mzc=,280637,29,2.8,3.9
273,Teacher,Colleen,Pauza,English,VGVhY2hlci0yODExNTg=,281158,17,3.3,3.5
274,Teacher,Gang-Yu,Liu,Chemistry,VGVhY2hlci0yODQzMjM=,284323,31,3.4,3.1
275,Teacher,Jeffrey,Ruda,Fine Arts,VGVhY2hlci0yODQ2Mzg=,284638,75,3.2,4
276,Teacher,Jack,Hicks,English,VGVhY2hlci0yODQ4MDQ=,284804,51,4.2,2.3
277,Teacher,Whalen,Lai,Theology,VGVhY2hlci0yODUyNjM=,285263,19,2.6,3
278,Teacher,John,Samsel,Languages,VGVhY2hlci0yODU0NjE=,285461,12,4.8,1.8
279,Teacher,Jenni,Halpin,English,VGVhY2hlci0yODU5Nzk=,285979,14,3,3.9
280,Teacher,Neelima,Sinha,Biology,VGVhY2hlci0yODYyMDA=,286200,40,3.1,3.1
281,Teacher,Seth,Forrest,English,VGVhY2hlci0yODcxMzk=,287139,24,4.4,1.6
282,Teacher,Jessica,Jordan,English,VGVhY2hlci0yODkzMzQ=,289334,36,4.6,2
283,Teacher,Rodger,Huckfeldt,Political Science,VGVhY2hlci0yOTE5NjE=,291961,38,3.6,2.5
284,Teacher,Marcel,Holyoak,Environmental Science,VGVhY2hlci0yOTY3NTQ=,296754,26,4,2.8
285,Teacher,Juan,Medrano,Science,VGVhY2hlci0zMDIyMDI=,302202,12,3.3,3.2
286,Teacher,Anne,Schilling,Mathematics,VGVhY2hlci0zMDI0MDY=,302406,45,3,3.4
287,Teacher,Peter,Motekaitis,Physical Ed,VGVhY2hlci0zMDYyMDk=,306209,8,5,2.9
288,Teacher,Nathan,Milos,English,VGVhY2hlci0zMDkwMzA=,309030,44,3.1,2.8
289,Teacher,Tony,Magagna,English,VGVhY2hlci0zMTE2NDg=,311648,20,4.5,2.4
290,Teacher,Michael,Kolody,English,VGVhY2hlci0zMTE5MzA=,311930,13,2.7,3.8
291,Teacher,Joanne,Diehl,English,VGVhY2hlci0zMTIzMTE=,312311,24,4.5,2
292,Teacher,Dalal,Mansour,English,VGVhY2hlci0zMTI3MzY=,312736,7,5,3.3
293,Teacher,Carole,Joffe,Sociology,VGVhY2hlci0zMTM3MjA=,313720,12,3.8,3.1
294,Teacher,Nigel,Browning,Engineering,VGVhY2hlci0zMTQxNjA=,314160,7,2.5,4.2
295,Teacher,Stephen,Vosti,Economics,VGVhY2hlci0zMTQyODY=,314286,26,3.4,4.1
296,Teacher,Richard,Coss,Psychology,VGVhY2hlci0zMTQ5Nzg=,314978,105,3.6,2.4
297,Teacher,Bruce,Anderson,French,VGVhY2hlci0zMTUwMjU=,315025,7,4.8,2.6
298,Teacher,Janet,Roser,Science,VGVhY2hlci0zMTYyNzU=,316275,18,2.9,3.3
299,Teacher,Katherine,Swoboda,English,VGVhY2hlci0zMTY0NzQ=,316474,8,4.2,2.6
300,Teacher,Jessica,Howell,English,VGVhY2hlci0zMTY2MDQ=,316604,23,3.9,3.2
301,Teacher,Margaret,Rucker,Social Science,VGVhY2hlci0zMTY2OTM=,316693,20,3.2,2.8
302,Teacher,Deborah,Hunt,Psychology,VGVhY2hlci0zMTc5NTc=,317957,23,4.1,2.8
303,Teacher,Jackie,Marshall,English,VGVhY2hlci0zMTc5ODI=,317982,20,3.3,2.8
304,Teacher,David,Jerez-Gomez,Languages,VGVhY2hlci0zMTc5OTU=,317995,12,4,2.6
305,Teacher,Wayne,Maeda,Ethnic Studies,VGVhY2hlci0zMTgxOTU=,318195,33,4.2,2.3
306,Teacher,Mark,Reiff,Philosophy,VGVhY2hlci0zMTgyNjE=,318261,14,3.7,2.9
307,Teacher,Cynthia,Bates,English,VGVhY2hlci0zMTgyODg=,318288,17,3.9,3.7
308,Teacher,Blake,Stimson,Fine Arts,VGVhY2hlci0zMTgzNjM=,318363,32,3.6,3.4
309,Teacher,Alan,Olmstead,Economics,VGVhY2hlci0zMTkzNTA=,319350,5,2.7,3.2
310,Teacher,Laurie,Glover,English,VGVhY2hlci0zMTkzNjM=,319363,23,4.2,2.7
311,Teacher,Robin,Hill,Fine Arts,VGVhY2hlci0zMTk1MzY=,319536,17,3.5,3.7
312,Teacher,Julie,Schoenung,Engineering,VGVhY2hlci0zMTk1ODg=,319588,24,3.3,2.8
313,Teacher,David,Fahy,Languages,VGVhY2hlci0zMjA0Mjc=,320427,32,3.2,3.3
314,Teacher,Joaquim,Silvestre,Economics,VGVhY2hlci0zMjEwNzI=,321072,30,2.1,3.9
315,Teacher,Catherine,Fung,English,VGVhY2hlci0zMjI4NjQ=,322864,17,4.7,2.2
316,Teacher,W. Jeffrey,Weidner,Biology,VGVhY2hlci0zMjUzOTk=,325399,47,4.7,2.9
317,Teacher,Tara,Pedersen,English,VGVhY2hlci0zMjc3NjU=,327765,13,3.7,2.6
318,Teacher,John B.,Gates,Political Science,VGVhY2hlci0zMjc5MzA=,327930,52,4,3.1
319,Teacher,Elizabeth,Cascio,Economics,VGVhY2hlci0zMjk4OTM=,329893,20,3.6,3.6
320,Teacher,Oscar,Jorda,Economics,VGVhY2hlci0zMzE0MjI=,331422,23,2.5,3.7
321,Teacher,Cristina,Pardo-Ballester,Languages,VGVhY2hlci0zMzI2MDk=,332609,7,3.9,2.7
322,Teacher,Sara,Anderson,English,VGVhY2hlci0zMzI4MjA=,332820,18,2.8,3.4
323,Teacher,Kathy,Williams,English,VGVhY2hlci0zMzM3MjM=,333723,12,3.9,3.3
324,Teacher,Gustavo,Foscarini,Italian,VGVhY2hlci0zNDE0ODY=,341486,31,4.1,2.2
325,Teacher,Jeffrey,Thomas,Music,VGVhY2hlci0zNDE0ODc=,341487,23,4.2,2.8
326,Teacher,Greg,Herek,Psychology,VGVhY2hlci0zNDMxNDg=,343148,23,4.3,3.5
327,Teacher,Naoki,Saito,Mathematics,VGVhY2hlci0zNDQzNTA=,344350,60,3.4,3.1
328,Teacher,Paul,Salitsky,Biology,VGVhY2hlci0zNDQ5ODQ=,344984,79,3.8,2.3
329,Teacher,Randy,Dahlgren,Science,VGVhY2hlci0zNDQ5ODY=,344986,52,4.8,2.3
330,Teacher,Kai,Liu,Physics,VGVhY2hlci0zNDUwNTY=,345056,15,3.5,3
331,Teacher,Winfried,Schleiner,English,VGVhY2hlci0zNDU1NzI=,345572,10,2.8,2.4
332,Teacher,Raymond,Rodriguez,Biology,VGVhY2hlci0zNDU3OTI=,345792,43,3,2.8
333,Teacher,Jean-Jacques,Chattot,Engineering,VGVhY2hlci0zNDYzODk=,346389,8,4.3,2.9
334,Teacher,Prabir,Burman,Statistics,VGVhY2hlci0zNDY5OTU=,346995,23,3.3,3
335,Teacher,Carolyn,De La Pena,Humanities,VGVhY2hlci0zNDc4MTA=,347810,28,3.7,3.7
336,Teacher,Martin,Privalsky,Biology,VGVhY2hlci0zNDgwODg=,348088,22,3.4,4.4
337,Teacher,Donald,Owings,Psychology,VGVhY2hlci0zNDk3NDA=,349740,39,3.6,3.1
338,Teacher,Dana,Van Liew,Science,VGVhY2hlci0zNDk3NjQ=,349764,11,4.8,1.1
339,Teacher,Patricia,MacKinnon,English,VGVhY2hlci0zNTAxNDc=,350147,27,3.6,2.9
340,Teacher,Poonam,Sachdev,English,VGVhY2hlci0zNTAxNTg=,350158,37,3.3,3.1
341,Teacher,Bruce,Winterhalder,Anthropology,VGVhY2hlci0zNTA1MzU=,350535,16,4,1.7
342,Teacher,Kenneth,Henry,Psychology,VGVhY2hlci0zNTE3MTk=,351719,67,4.1,3
343,Teacher,Hossein,Moftakhar,Education,VGVhY2hlci0zNTE3NzQ=,351774,18,2.9,2.4
344,Teacher,Subhash,Risbud,Engineering,VGVhY2hlci0zNTIwODI=,352082,39,4.8,1.3
346,Teacher,Jocelyn,Sharlet,Literature,VGVhY2hlci0zNTI4MzU=,352835,20,3,2.2
347,Teacher,Miroslava,Chavez-Garcia,Ethnic Studies,VGVhY2hlci0zNTU2Mjc=,355627,19,3.7,2.4
348,Teacher,Margaret,France,English,VGVhY2hlci0zNTcyODM=,357283,17,3.9,2.6
349,Teacher,Ron,Hess,Engineering,VGVhY2hlci0zNTg3ODk=,358789,21,3.4,2.8
350,Teacher,Marilynn,Etzler,Biology,VGVhY2hlci0zNTkxMzQ=,359134,55,2.8,3.8
351,Teacher,Drew,Halfmann,Sociology,VGVhY2hlci0zNTk5MDc=,359907,53,4,3.1
353,Teacher,Carlos,Puente,Science,VGVhY2hlci0zNjEzODA=,361380,18,3.3,2.1
354,Teacher,Dean,Tantillo,Chemistry,VGVhY2hlci0zNjE3MTY=,361716,81,4.7,3.2
355,Teacher,Rhacel,Parrenas,Ethnic Studies,VGVhY2hlci0zNjE4NTY=,361856,49,3.4,2.5
356,Teacher,Allen,Fish,Biology,VGVhY2hlci0zNjIwNjI=,362062,5,4.9,2.6
357,Teacher,Elizabeth,Freeman,English,VGVhY2hlci0zNjI3NjQ=,362764,19,4.8,3.2
358,Teacher,Richard,McElreath,Anthropology,VGVhY2hlci0zNjMxNjM=,363163,63,3.9,3
359,Teacher,John,Krochta,Food Science & Technology,VGVhY2hlci0zNjQyMTA=,364210,4,4.4,1.8
360,Teacher,Moshe,Rosenberg,Science,VGVhY2hlci0zNjQyMTI=,364212,4,4.4,4
361,Teacher,Lynn,Freed,English,VGVhY2hlci0zNjQ0NzA=,364470,10,3.9,3.1
363,Teacher,Calvin,Lymos,Music,VGVhY2hlci0zNjQ3MTE=,364711,12,4.9,1.1
365,Teacher,Muhammad,Marrush,Agriculture,VGVhY2hlci0zNjYxNjg=,366168,49,3.9,1.8
366,Teacher,Bruce,Hartsough,Engineering,VGVhY2hlci0zNjY0OTU=,366495,18,4.5,2.3
367,Teacher,Maury,Hull,Engineering,VGVhY2hlci0zNjY1MDM=,366503,10,2.6,4.1
368,Teacher,Hong,Xiao,Mathematics,VGVhY2hlci0zNjc1MTI=,367512,39,3.4,2.7
369,Teacher,Lisa,Pruitt,Law,VGVhY2hlci0zNjc2MjI=,367622,7,2.7,3.9
370,Teacher,Glenn,Keyser,English,VGVhY2hlci0zNjc4MzA=,367830,15,4.2,2.7
373,Teacher,R. Michael,Davis,Plant Pathology,VGVhY2hlci0zNjg0OTA=,368490,10,4.9,2.2
374,Teacher,Simon,Sadler,Art History,VGVhY2hlci0zNjg4MDc=,368807,34,4.6,2.6
375,Teacher,Kei,Nakamura,Mathematics,VGVhY2hlci0zNjg4Mjc=,368827,21,3.6,2.8
376,Teacher,Ana,Peluffo,Languages,VGVhY2hlci0zNjkwOTg=,369098,12,4.5,2.1
377,Teacher,Kristian,Jensen,English,VGVhY2hlci0zNjkxODU=,369185,22,3.4,3.4
378,Teacher,Roman,Vershynin,Mathematics,VGVhY2hlci0zNjk5MzA=,369930,24,3.2,3.5
379,Teacher,Margherita,Heyer-Caput,Languages,VGVhY2hlci0zNjk5MzE=,369931,15,4.6,2.1
380,Teacher,Janet,Shibamoto Smith,Anthropology,VGVhY2hlci0zNzA0NTQ=,370454,21,3.1,2.7
381,Teacher,Carissa,Adams,Physical Ed,VGVhY2hlci0zNzE1NDE=,371541,19,4.6,1.2
382,Teacher,Evan,Watkins,English,VGVhY2hlci0zNzE2NzQ=,371674,39,4.3,2.7
383,Teacher,H.,Kaya,Science,VGVhY2hlci0zNzE3NjU=,371765,20,4.1,2.5
384,Teacher,Lynette,Hunter,Theater,VGVhY2hlci0zNzIwMTY=,372016,10,3.2,3
385,Teacher,Ann,Stevens,Economics,VGVhY2hlci0zNzI3NTQ=,372754,29,3.1,3
386,Teacher,Suad,Joseph,Anthropology,VGVhY2hlci0zNzI3OTc=,372797,35,2.4,3.3
387,Teacher,Zeina,Zaatari,Anthropology,VGVhY2hlci0zNzM4Nzk=,373879,9,2.4,3.6
388,Teacher,Pamela,Demory,English,VGVhY2hlci0zNzQwMjg=,374028,28,4,3.2
389,Teacher,Douglas,Kahn,Fine Arts,VGVhY2hlci0zNzQwMjk=,374029,14,2.7,2.4
391,Teacher,Dilip,Krishnaswamy,Engineering,VGVhY2hlci0zNzQxNzg=,374178,9,3.6,3
392,Teacher,Mani,Tripathi,Physics,VGVhY2hlci0zNzUyNTQ=,375254,8,4.1,2.9
393,Teacher,Denise,Krol,Engineering,VGVhY2hlci0zNzU3MTg=,375718,6,1.9,3.7
394,Teacher,Robert,Bettinger,Anthropology,VGVhY2hlci0zNzU3NTg=,375758,26,2.6,3.4
395,Teacher,Timothy,Caro,Science,VGVhY2hlci0zNzU3NzQ=,375774,12,3.1,4
396,Teacher,Lynn,Epstein,Biology,VGVhY2hlci0zNzU5MTk=,375919,15,2.6,3.5
397,Teacher,Moradewun,Adejunmobi,Ethnic Studies,VGVhY2hlci0zNzYwOTM=,376093,38,4.4,2.2
398,Teacher,Martha,Macri,Ethnic Studies,VGVhY2hlci0zNzYyMjk=,376229,15,4,1.9
399,Teacher,Susan,Kauzlarich,Chemistry,VGVhY2hlci0zNzY0MTk=,376419,54,3,3.3
400,Teacher,Robert,Post,Psychology,VGVhY2hlci0zNzY4MzM=,376833,27,4,2.9
401,Teacher,Steven,Doten,Physical Ed,VGVhY2hlci0zNzcyMTY=,377216,14,4.4,3
402,Teacher,James,Millam,Biology,VGVhY2hlci0zNzcyMTc=,377217,1,2,4
403,Teacher,Melissa,Strong,English,VGVhY2hlci0zNzczNTI=,377352,9,4.4,2.7
404,Teacher,Geerat,Vermeij,Geology,VGVhY2hlci0zNzc0MjM=,377423,22,3.9,2
405,Teacher,Peter,Lichtenfels,Theater,VGVhY2hlci0zNzc2NTM=,377653,21,3.9,2.2
408,Teacher,Diana,Lysinger,Languages,VGVhY2hlci0zODIxNDE=,382141,12,5,2.1
409,Teacher,Desiree,Martin,English,VGVhY2hlci0zODIxNDM=,382143,24,3.2,2.7
410,Teacher,Ron,Olsson,Computer Science,VGVhY2hlci0zODYwNjc=,386067,20,4.2,2.8
411,Teacher,Wing Thye,Woo,Economics,VGVhY2hlci0zOTIxNDE=,392141,28,3.5,3.8
412,Teacher,Dale,Flynn,English,VGVhY2hlci0zOTg3NjQ=,398764,18,3.8,2.5
413,Teacher,Richard,Levin,English,VGVhY2hlci0zOTk4ODc=,399887,40,3.2,3
414,Teacher,David,Simpson,English,VGVhY2hlci00MDQwMTc=,404017,34,3.6,3.9
415,Teacher,Neil,Larsen,Literature,VGVhY2hlci00MDQwMjA=,404020,21,3.9,2.3
416,Teacher,Gail,Finney,Languages,VGVhY2hlci00MDQwMjE=,404021,22,4,2.6
417,Teacher,Raquel,Scherr,English,VGVhY2hlci00MDQwMjM=,404023,22,3.6,3.8
418,Teacher,Pablo,Ortiz,Music,VGVhY2hlci00MDQwMzE=,404031,15,3.2,1.6
419,Teacher,Wolfgang,Kollmann,Engineering,VGVhY2hlci00MDQ3NzU=,404775,12,3.1,4.2
420,Teacher,Mont,Hubbard,Engineering,VGVhY2hlci00MDQ3ODQ=,404784,18,2.7,3.8
421,Teacher,Wendy,Kimmel,Engineering,VGVhY2hlci00MDQ3ODg=,404788,5,2.6,3.6
422,Teacher,Christian,Anderson,Languages,VGVhY2hlci00MDUwNTk=,405059,21,4.6,2.1
423,Teacher,Joan,Ogden,Science,VGVhY2hlci00MDYwOTI=,406092,8,4,2.7
424,Teacher,Anna,Kuhn,Women's Studies,VGVhY2hlci00MDY0NzM=,406473,20,3.5,3.5
425,Teacher,John,Rundle,Engineering,VGVhY2hlci00MDgzNjQ=,408364,17,3.5,2.4
426,Teacher,Brian,Mulloney,Biology,VGVhY2hlci00MTA5NjM=,410963,23,3.8,3.3
427,Teacher,Kent,Bradford,Agriculture,VGVhY2hlci00MTEzNDk=,411349,11,4,2.5
428,Teacher,Robert,Randolph,Biology,VGVhY2hlci00MTE4MjU=,411825,2,5,2
429,Teacher,Ian,Kennedy,Engineering,VGVhY2hlci00MTE4OTI=,411892,13,3.3,3
430,Teacher,Timothy,Morton,English,VGVhY2hlci00MTI2MTg=,412618,17,3.3,3.6
431,Teacher,Virginia,Cahill,Science,VGVhY2hlci00MTM5MjE=,413921,9,4.1,2.2
433,Teacher,Kent,Parker,Animal Science,VGVhY2hlci00MTQ2OTc=,414697,6,4.3,1.2
434,Teacher,Eric,Rains,Mathematics,VGVhY2hlci00MTQ5NTI=,414952,13,1.7,3.5
436,Teacher,Lucy,Puls,Art,VGVhY2hlci00MTUwODQ=,415084,28,2.6,4
438,Teacher,Hossein,Farzin,Agriculture,VGVhY2hlci00MTU0OTI=,415492,23,1.8,4.7
439,Teacher,Ben,Orlove,Anthropology,VGVhY2hlci00MTc3NjU=,417765,12,2.5,3.2
440,Teacher,Daniel,Chang,Engineering,VGVhY2hlci00MTgxNjM=,418163,30,3.2,3.2
441,Teacher,Kenneth,Britten,Biology,VGVhY2hlci00MTgyMTE=,418211,15,3.6,3.5
442,Teacher,Roberto,Sainz,Agriculture,VGVhY2hlci00MjE4NjA=,421860,7,3.5,2.9
443,Teacher,Charles,Fadley,Physics,VGVhY2hlci00MjI5MDQ=,422904,12,2.8,3.9
444,Teacher,Zhi,Ding,Electrical Engineering,VGVhY2hlci00MjMwODE=,423081,16,3.3,3.8
445,Teacher,Jaime,Becker,Sociology,VGVhY2hlci00MjMxNzM=,423173,20,3.1,3.4
446,Teacher,Zhendong,Su,Computer Science,VGVhY2hlci00MjM1NTc=,423557,44,2.5,3.9
447,Teacher,Terk,Patel,Mathematics,VGVhY2hlci00MjQ0NTc=,424457,9,3.7,2.3
448,Teacher,Bettina,Ngweno,Ethnic Studies,VGVhY2hlci00MjQ2MTg=,424618,11,4.6,2.4
449,Teacher,Ellen,Robert,Sociology,VGVhY2hlci00MjQ2OTA=,424690,41,3.4,3.1
450,Teacher,Doug,Miller,Economics,VGVhY2hlci00MjQ3NDI=,424742,25,2.9,3.8
451,Teacher,Emilio,Bejel,Languages,VGVhY2hlci00MjUwODU=,425085,17,4.1,2.2
453,Teacher,Alan,Gordon,Political Science,VGVhY2hlci00MjU4MDE=,425801,8,4.3,2.5
455,Teacher,Moises,Park,Languages,VGVhY2hlci00MjYxNDg=,426148,29,4.6,3.4
459,Teacher,Jo,Andrews,Political Science,VGVhY2hlci00MzMyMzI=,433232,22,4.6,2.9
460,Teacher,Chengzhi,Chu,Languages,VGVhY2hlci00MzkyNjA=,439260,40,3.1,3.3
461,Teacher,Andrew A.,Frank,Mechanical Engineering,VGVhY2hlci00NDA2NTY=,440656,16,1.7,3.8
462,Teacher,John,Scott,Political Science,VGVhY2hlci00NDI5MTU=,442915,35,4.3,3.1
463,Teacher,Sara,Raffo,Design,VGVhY2hlci00NDMwNjg=,443068,8,3.3,3.6
464,Teacher,Marilyn,Olmstead,Chemistry,VGVhY2hlci00NDMxMTg=,443118,40,3.5,2.3
465,Teacher,Phil,Martin,Economics,VGVhY2hlci00NDQ1OTY=,444596,16,2.4,3.8
466,Teacher,Joseph,Antognini,Science,VGVhY2hlci00NDQ1OTc=,444597,8,4,2.6
467,Teacher,Karl,Current,Engineering,VGVhY2hlci00NDY1MDM=,446503,19,1.8,4.2
469,Teacher,Mahmoud,Na'Amneh,Anthropology,VGVhY2hlci00NDcxOTU=,447195,6,4.8,2.5
470,Teacher,Dmitry,Fuchs,Mathematics,VGVhY2hlci00NDkwNzM=,449073,25,2.9,2.8
471,Teacher,Patricia,Mokhtarian,Civil Engineering,VGVhY2hlci00NDkwODM=,449083,21,3.6,2.8
472,Teacher,Philip,Power,Chemistry,VGVhY2hlci00NTQyMDI=,454202,20,3.1,3.7
473,Teacher,Pamela,Major,English,VGVhY2hlci00NTUwMjU=,455025,5,4,1.4
474,Teacher,Vineeta,Chand,Languages,VGVhY2hlci00NTU1MTg=,455518,14,3.5,3
475,Teacher,Peter,Schiffman,Geology,VGVhY2hlci00NTU1ODc=,455587,7,4.1,1.4
476,Teacher,Sherry,Fields,History,VGVhY2hlci00NTg1NDg=,458548,9,4.7,1.9
477,Teacher,Robert,Ostertag,Art,VGVhY2hlci00NTg5MDI=,458902,37,3.2,3.1
478,Teacher,Kevin,Attell,English,VGVhY2hlci00NTk1NTY=,459556,14,3.9,2.6
480,Teacher,Debbie,Niemeier,Engineering,VGVhY2hlci00NjAxNjY=,460166,6,2.8,3.2
481,Teacher,Ruth,Reck,Physical Sciences,VGVhY2hlci00NjA0MTg=,460418,12,2.5,2.3
482,Teacher,Hwai-Jong,Cheng,Science,VGVhY2hlci00NjA5MTU=,460915,57,3.6,3.5
483,Teacher,Rituparna,Sen,Mathematics,VGVhY2hlci00NjE0OTY=,461496,82,1.4,3.9
484,Teacher,Andrew,Sih,Science,VGVhY2hlci00NjI0OTE=,462491,21,4.1,2.9
485,Teacher,Katayoon,Dehesh,Biology,VGVhY2hlci00NjM4MTY=,463816,41,3.6,3
486,Teacher,James,Shackelford,Engineering,VGVhY2hlci00NjQ1NDA=,464540,20,3.9,1.5
487,Teacher,Eugenia,Mitsanas,Linguistics,VGVhY2hlci00NjYwMTk=,466019,12,4.3,2.6
488,Teacher,Jan,Carlson,Science,VGVhY2hlci00NjYwNTk=,466059,4,3.1,1
489,Teacher,Mattie,Gabston,Social Science,VGVhY2hlci00NjY0NjA=,466460,32,2.5,3.6
490,Teacher,Jordan,Kopping,Chemistry,VGVhY2hlci00Njc0NzI=,467472,5,4.7,2.6
491,Teacher,Shawn,Doubiago,Literature,VGVhY2hlci00Njg5MDc=,468907,12,4.6,2.2
492,Teacher,Kevin,Klapstein,Physics,VGVhY2hlci00NzAyMzQ=,470234,78,2.9,3.5
493,Teacher,Roger,Davis,Engineering,VGVhY2hlci00NzAzODU=,470385,21,3,3.8
494,Teacher,Gretchen,Braun,English,VGVhY2hlci00NzA3Njg=,470768,23,3.6,3
495,Teacher,Gang,Sun,Design,VGVhY2hlci00NzE1Mzg=,471538,22,2.8,3.3
496,Teacher,You-Lo,Hsieh,Textiles & Clothing,VGVhY2hlci00NzM0MTE=,473411,3,2.2,2.7
497,Teacher,Fidelis,Eke,Engineering,VGVhY2hlci00NzM1Nzk=,473579,23,4.3,2.9
499,Teacher,Sue,Sutton Palmer,Design,VGVhY2hlci00NzkyMzM=,479233,5,3.9,2.2
500,Teacher,Stephan,Wuertz,Engineering,VGVhY2hlci00ODA0MTc=,480417,10,2.2,3.5
501,Teacher,Ilya,Shapiro,Mathematics,VGVhY2hlci00ODA5MzQ=,480934,106,2.7,3.1
502,Teacher,Nicholas,Palomares,Communication,VGVhY2hlci00ODEzOTU=,481395,82,2.9,3.8
503,Teacher,John,Gisla,Engineering,VGVhY2hlci00ODI0MDQ=,482404,12,4.7,1.5
504,Teacher,Vaidehi,Ramanathan,Linguistics,VGVhY2hlci00ODI4ODI=,482882,17,3.5,1.7
505,Teacher,Sergei,Nuzhdin,Biology,VGVhY2hlci00ODQ2MDA=,484600,11,2.4,3.2
506,Teacher,Joe,Romano,English,VGVhY2hlci00ODQ5ODc=,484987,10,4.3,3.1
507,Teacher,Pieter,Stroeve,Engineering,VGVhY2hlci00ODU2MDE=,485601,36,3,4.4
508,Teacher,Ming-Cheng,Lo,Sociology,VGVhY2hlci00ODY3NzQ=,486774,32,3.7,3.2
510,Teacher,Ralph,Drayton,History,VGVhY2hlci00ODg3Nzc=,488777,19,2,3
511,Teacher,Frank,Loge,Engineering,VGVhY2hlci00ODk2NjQ=,489664,21,3,3
512,Teacher,Alysia,Garrison,English,VGVhY2hlci00OTQ1NTE=,494551,21,4.3,2.2
513,Teacher,Michael,Glanzberg,Philosophy,VGVhY2hlci00OTUwOTk=,495099,38,3.9,2.1
514,Teacher,Scott,Shershow,English,VGVhY2hlci00OTU3NDc=,495747,32,3.8,2.6
515,Teacher,Elizabeth,Zechmeister,Political Science,VGVhY2hlci00OTYwMzU=,496035,10,3.7,3.1
516,Teacher,Amit,Kanvinde,Engineering,VGVhY2hlci00OTYwNzg=,496078,29,4.5,2.2
517,Teacher,Nicholas,Luker,English,VGVhY2hlci00OTcwNDg=,497048,2,4.5,2.5
518,Teacher,Vanessa,Rapatz,English,VGVhY2hlci00OTk3NzM=,499773,23,4.5,3
519,Teacher,Henry,Fastenau,Physical Education,VGVhY2hlci01MDc3NDg=,507748,3,4.3,2.3
520,Teacher,Mark,Schwartz,Science,VGVhY2hlci01MTA2MjY=,510626,62,3.8,2.8
521,Teacher,Mohamed,Hafez,Engineering,VGVhY2hlci01MTI5OTY=,512996,22,3.4,4.6
522,Teacher,Julian,Alston,Agriculture,VGVhY2hlci01MTU3MDc=,515707,12,3.1,3.8
523,Teacher,Martine,Quinzii,Economics,VGVhY2hlci01MTcyNzQ=,517274,27,2.5,3.8
524,Teacher,Annabel,Lee,Languages,VGVhY2hlci01MTg3MzQ=,518734,18,4.7,2.7
525,Teacher,Bruce,Gates,Chemical Engineering,VGVhY2hlci01MjI2OTQ=,522694,21,3,3.8
526,Teacher,Xiaoling,Shu,Sociology,VGVhY2hlci01MjQ5MDI=,524902,27,3.4,3
527,Teacher,Tamara,Greasby,Statistics,VGVhY2hlci01MjUxMDg=,525108,27,2.7,2.9
528,Teacher,Yetman,Michelle,Management,VGVhY2hlci01Mjc4Nzk=,527879,3,4.3,3
529,Teacher,Ryan,Lingsweiler,Communication,VGVhY2hlci01MjgxNjM=,528163,12,2.5,3.6
530,Teacher,Hannah,Sigur,Art History,VGVhY2hlci01Mjg0Mzc=,528437,15,3.2,3.9
531,Teacher,Eric,O'Brien,English,VGVhY2hlci01Mjg0Nzg=,528478,26,4,3.5
532,Teacher,Alessa,Johns,English,VGVhY2hlci01Mjg4Nzk=,528879,33,3.8,2.8
533,Teacher,Steven,Shreffrin,Economics,VGVhY2hlci01MjkyNTA=,529250,8,2.9,3.9
534,Teacher,Robert,Bell,Communication,VGVhY2hlci01MjkzMjI=,529322,30,3.4,3.5
535,Teacher,Zhiyuan,Li,Economics,VGVhY2hlci01Mjk5MzE=,529931,7,2.9,3.9
536,Teacher,Jeanette,Pucheu,Languages,VGVhY2hlci01MzI4NjQ=,532864,11,4.8,1.8
537,Teacher,Larry,Bogad,Theater,VGVhY2hlci01MzQyNDA=,534240,37,3.1,3
538,Teacher,Rachael,Goodhue,Agriculture,VGVhY2hlci01MzUxNzU=,535175,18,2.6,3.7
539,Teacher,James,Rustad,Geology,VGVhY2hlci01MzU2MDY=,535606,10,4.4,1.8
540,Teacher,Ray,Carter,Chemistry,VGVhY2hlci01MzU3NDc=,535747,17,1.6,3.9
541,Teacher,Cynthia,Degnan,English,VGVhY2hlci01MzU4MzE=,535831,9,3.8,2.4
542,Teacher,Rune,Christensen,English,VGVhY2hlci01MzYxMzU=,536135,8,4.1,2.5
543,Teacher,Jan,Hopmans,Physical Sciences,VGVhY2hlci01MzY2NDY=,536646,4,3.5,4.2
544,Teacher,Li-Fen,Lin,Chinese,VGVhY2hlci01MzY4NzA=,536870,5,4.6,2.6
545,Teacher,Della,Davidson,Theater,VGVhY2hlci01Mzc3NTk=,537759,7,4.2,2.4
